"userId","trialNumber","stimulus","knocked","scoreChange"
210306,69,3,0,50
210306,70,3,0,50
210306,71,4,0,50
210306,72,2,0,-50
210306,73,3,1,-50
210306,74,1,0,0
210306,75,4,1,0
210306,76,4,0,0
210306,77,3,0,0
210306,78,1,1,0
210306,79,3,1,-50
210306,80,1,0,0
210311,1,2,1,0
210311,2,2,0,-50
210311,3,2,1,0
210311,4,2,1,0
210311,5,1,0,0
210311,6,1,1,0
210311,7,4,0,50
210311,8,4,0,50
210311,9,3,1,-50
210311,10,3,0,50
210311,11,1,1,50
210311,12,1,1,50
210311,13,3,0,50
210311,14,1,1,50
210311,15,1,1,50
210311,16,3,1,-50
210311,17,4,1,-50
210311,18,4,0,0
210311,19,4,0,50
210311,20,2,1,50
210311,21,4,0,50
210311,22,1,1,50
210311,23,2,0,0
210311,24,3,1,-50
210311,25,1,1,50
210311,26,1,0,0
210311,27,3,0,0
210311,28,3,0,50
210311,29,1,1,50
210311,30,3,0,0
210311,31,4,0,50
210311,32,3,0,0
210311,33,1,1,50
210311,34,1,1,50
210311,35,2,1,0
210311,36,4,0,50
210311,37,4,0,50
210311,38,3,0,50
210311,39,3,0,50
210311,40,1,0,-50
210311,41,3,0,0
210311,42,1,1,50
210311,43,2,1,0
210311,44,4,0,50
210311,45,3,0,0
210311,46,2,1,0
210311,47,4,0,50
210311,48,4,0,50
210311,49,4,0,50
210311,50,3,0,0
210311,51,1,1,0
210311,52,2,1,0
210311,53,2,1,0
210311,54,4,0,50
210311,55,4,0,50
210311,56,3,0,0
210311,57,2,1,0
210311,58,2,1,0
210311,59,1,1,50
210311,60,1,1,50
210311,61,1,1,50
210311,62,3,0,0
210311,63,3,0,0
210311,64,2,1,0
210311,65,4,0,50
210311,66,3,0,0
210311,67,2,1,0
210311,68,2,1,50
210311,69,2,1,0
210311,70,2,1,0
210311,71,2,1,50
210311,72,2,1,0
210311,73,1,1,50
210311,74,1,1,50
210311,75,4,0,50
210311,76,4,0,50
210311,77,3,0,0
210311,78,4,0,50
210311,79,3,0,0
210311,80,4,0,50
210578,100,2,1,50
210578,100,2,1,50
210578,1,3,1,-50
210578,1,3,1,-50
210578,2,2,1,0
210578,2,2,1,0
210578,3,1,1,50
210578,3,1,1,50
210578,4,2,0,0
210578,4,2,0,0
210578,5,4,1,0
210578,5,4,1,0
210578,6,3,0,0
210578,6,3,0,0
210578,7,2,0,-50
210578,7,2,0,-50
210578,8,3,1,-50
210578,8,3,1,-50
210578,9,1,1,50
210578,9,1,1,50
210578,10,1,1,0
210578,10,1,1,0
210578,11,2,0,-50
210578,11,2,0,-50
210578,12,4,1,0
210578,12,4,1,0
210578,13,2,1,0
210578,13,2,1,0
210578,14,1,1,50
210578,14,1,1,50
210578,15,2,0,-50
210578,15,2,0,-50
210578,16,2,1,0
210578,16,2,1,0
210578,17,3,0,0
210578,17,3,0,0
210578,18,2,1,0
210578,18,2,1,0
210578,19,3,0,50
210578,19,3,0,50
210578,20,3,0,0
210578,20,3,0,0
210578,21,4,1,0
210578,21,4,1,0
210578,22,2,0,-50
210578,22,2,0,-50
210578,23,3,1,-50
210578,23,3,1,-50
210578,24,1,1,50
210578,24,1,1,50
210578,25,2,0,-50
210578,25,2,0,-50
210578,26,4,1,0
210578,26,4,1,0
210578,27,3,1,-50
210578,27,3,1,-50
210578,28,1,1,50
210578,28,1,1,50
210578,29,3,0,0
210578,29,3,0,0
210578,30,1,1,50
210578,30,1,1,50
210578,31,2,0,0
210578,31,2,0,0
210578,32,2,0,-50
210578,32,2,0,-50
210578,33,2,1,0
210578,33,2,1,0
210578,34,3,1,-50
210578,34,3,1,-50
210578,35,4,1,0
210578,35,4,1,0
210578,36,1,1,50
210578,36,1,1,50
210578,37,3,0,0
210578,37,3,0,0
210578,38,4,1,0
210578,38,4,1,0
210578,39,1,1,50
210578,39,1,1,50
210578,40,1,1,50
210578,40,1,1,50
210578,41,2,0,-50
210578,41,2,0,-50
210578,42,1,1,50
210578,42,1,1,50
210578,43,2,1,0
210578,43,2,1,0
210578,44,3,0,0
210578,44,3,0,0
210578,45,3,0,0
210578,45,3,0,0
210578,46,1,1,50
210578,46,1,1,50
210578,47,4,1,0
210578,47,4,1,0
210578,48,1,1,50
210578,48,1,1,50
210578,49,1,1,50
210578,49,1,1,50
210578,50,3,0,0
210578,50,3,0,0
210578,51,2,1,50
210578,51,2,1,50
210578,52,3,0,0
210578,52,3,0,0
210578,53,2,1,0
210578,53,2,1,0
210578,54,4,0,50
210578,54,4,0,50
210578,55,3,0,0
210578,55,3,0,0
210578,56,4,0,50
210578,56,4,0,50
210578,57,4,0,0
210578,57,4,0,0
210578,58,1,0,0
210578,58,1,0,0
210578,59,4,0,50
210578,59,4,0,50
210578,60,2,0,-50
210578,60,2,0,-50
210578,61,2,1,0
210578,61,2,1,0
210578,62,1,1,50
210578,62,1,1,50
210578,63,1,1,50
210578,63,1,1,50
210578,64,3,0,0
210578,64,3,0,0
210578,65,2,1,0
210578,65,2,1,0
210578,66,4,0,50
210578,66,4,0,50
210578,67,3,0,0
210578,67,3,0,0
210578,68,4,0,50
210578,68,4,0,50
210578,69,4,0,0
210578,69,4,0,0
210578,70,4,0,50
210578,70,4,0,50
210578,71,3,0,0
210578,71,3,0,0
210578,72,4,0,50
210578,72,4,0,50
210578,73,4,0,50
210578,73,4,0,50
210578,74,1,1,50
210578,74,1,1,50
210578,75,3,0,50
210578,75,3,0,50
210578,76,4,0,50
210578,76,4,0,50
210578,77,1,1,50
210578,77,1,1,50
210578,78,2,0,0
210578,78,2,0,0
210578,79,2,1,0
210578,79,2,1,0
210578,80,4,0,50
210578,80,4,0,50
210578,81,2,1,0
210578,81,2,1,0
210578,82,4,0,50
210578,82,4,0,50
210578,83,4,1,0
210578,83,4,1,0
210578,84,1,1,50
210578,84,1,1,50
210578,85,4,1,0
210578,85,4,1,0
210578,86,1,1,50
210578,86,1,1,50
210578,87,4,1,-50
210578,87,4,1,-50
210578,88,1,1,50
210578,88,1,1,50
210578,89,3,0,0
210578,89,3,0,0
210578,90,3,0,0
210578,90,3,0,0
210578,91,1,1,0
210578,91,1,1,0
210578,92,4,0,50
210578,92,4,0,50
210578,93,3,0,0
210578,93,3,0,0
210578,94,1,1,0
210578,94,1,1,0
210578,95,4,0,0
210578,95,4,0,0
210578,96,3,0,50
210578,96,3,0,50
210578,97,2,1,50
210578,97,2,1,50
210578,98,1,0,0
210578,98,1,0,0
